,Position,Track Name,Artist,Streams
133,134,Shape of You,Ed Sheeran,5502326
134,135,MAMACITA,Black Eyed Peas,5492394
135,136,Without Me,Halsey,5443778
136,137,No Idea,Don Toliver,5419166
137,138,Say You Won't Let Go,James Arthur,5416806
138,139,What A Man Gotta Do,Jonas Brothers,5406325
139,140,BOP,DaBaby,5380470
140,141,China,Anuel AA,5297896
141,142,After Hours,The Weeknd,5283545
142,143,Perfect,Ed Sheeran,5273860
143,144,Robbery,Juice WRLD,5269007
144,145,Goodbyes (Feat. Young Thug),Post Malone,5261864
145,146,Boyfriend,Selena Gomez,5236730
146,147,What If I Told You That I Love You,Ali Gatie,5234645
147,148,Lose You To Love Me,Selena Gomez,5234321
148,149,Get You The Moon (feat. Snøw),Kina,5192524
149,150,Bruises,Lewis Capaldi,5164480
150,151,Heartless,The Weeknd,5144519
151,152,Make You Mine,PUBLIC,5123667
152,153,No Me Conoce - Remix,Jhay Cortez,5121512
153,154,Money In The Grave (Drake ft. Rick Ross),Drake,5090877
154,155,Old Town Road - Remix,Lil Nas X,5062148
155,156,LA CANCIÓN,J Balvin,5037734
156,157,Fantasias,Rauw Alejandro,4980205
157,158,Azul,J Balvin,4945248
158,159,Muévelo,Nicky Jam,4941940
159,160,July,Noah Cyrus,4937984
160,161,Sucker,Jonas Brothers,4916889
161,162,Emotions,Ufo361,4901960
162,163,Wow.,Post Malone,4883168
163,164,PTSD,G Herbo,4880524
164,165,Sweet but Psycho,Ava Max,4853520
165,166,The Less I Know The Better,Tame Impala,4827206
166,167,A Tu Merced,Bad Bunny,4808609
167,168,Never Seen the Rain,Tones And I,4800035
168,169,Be Alright,Dean Lewis,4787224
169,170,Sigues Con El - Remix,Arcangel,4786169
170,171,FIND MY WAY,DaBaby,4753495
171,172,Callaita,Bad Bunny,4699466
172,173,All of Me,John Legend,4695162
173,174,Keii,Anuel AA,4687605
174,175,Youngblood,5 Seconds of Summer,4657273
175,176,ocean eyes,Billie Eilish,4634049
176,177,Piece Of Your Heart,MEDUZA,4617971
177,178,Higher Love,Kygo,4608955
178,179,Can We Kiss Forever?,Kina,4603208
179,180,Moonlight,XXXTENTACION,4599661
180,181,God's Plan,Drake,4565400
181,182,Let Me Down Slowly,Alec Benjamin,4559687
182,183,Suicidal,YNW Melly,4554969
183,184,Eastside (with Halsey & Khalid),benny blanco,4543439
184,185,Dancing With A Stranger (with Normani),Sam Smith,4529858
185,186,No Time To Die,Billie Eilish,4526241
186,187,I Like Me Better,Lauv,4488059
187,188,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4482336
188,189,Por Primera Vez,Camilo,4478685
189,190,Better Now,Post Malone,4458437
190,191,Gimme Love,Joji,4447020
191,192,High Hopes,Panic! At The Disco,4445795
192,193,"thank u, next",Ariana Grande,4427638
193,194,@ MEH,Playboi Carti,4420187
194,195,Broke In A Minute,Tory Lanez,4402281
195,196,Fantasias - Remix,Rauw Alejandro,4401019
196,197,If I Can't Have You,Shawn Mendes,4385384
197,198,Something Just Like This,The Chainsmokers,4383745
198,199,How Do You Sleep?,Sam Smith,4380280
199,200,SUGAR,BROCKHAMPTON,4362442
0,1,Blinding Lights,The Weeknd,37363418
1,2,Stuck with U (with Justin Bieber),Ariana Grande,34310359
2,3,Roses - Imanbek Remix,SAINt JHN,32545783
3,4,GOOBA,6ix9ine,30772787
4,5,Toosie Slide,Drake,30578884
5,6,ROCKSTAR (feat. Roddy Ricch),DaBaby,29838252
6,7,THE SCOTTS,THE SCOTTS,29548085
7,8,death bed (coffee for your head),Powfu,27518769
8,9,Don't Start Now,Dua Lipa,23981581
9,10,Dance Monkey,Tones And I,21616598
10,11,Blueberry Faygo,Lil Mosey,21306486
11,12,The Box,Roddy Ricch,21059016
12,13,Supalonely,BENEE,19613469
13,14,Break My Heart,Dua Lipa,18971509
14,15,Say So,Doja Cat,18673979
15,16,Intentions (feat. Quavo),Justin Bieber,16964632
16,17,Falling,Trevor Daniel,16231798
17,18,Sunday Best,Surfaces,15885804
18,19,ily (i love you baby) (feat. Emilee),Surf Mesa,15718920
19,20,Savage Remix (feat. Beyoncé),Megan Thee Stallion,15254390
20,21,Someone You Loved,Lewis Capaldi,14889845
21,22,Be Kind (with Halsey),Marshmello,14857398
22,23,Boss Bitch,Doja Cat,14391346
23,24,goosebumps,Travis Scott,14354090
24,25,Yo Perreo Sola,Bad Bunny,14297587
25,26,Circles,Post Malone,14056878
26,27,Righteous,Juice WRLD,13902625
27,28,SICKO MODE,Travis Scott,13805213
28,29,ROXANNE,Arizona Zervas,13671664
29,30,WHATS POPPIN,Jack Harlow,13160403
30,31,In Your Eyes,The Weeknd,12860749
31,32,Safaera,Bad Bunny,12556407
32,33,Adore You,Harry Styles,12530272
33,34,HIGHEST IN THE ROOM,Travis Scott,12459930
34,35,Tusa,KAROL G,12406822
35,36,Play Date,Melanie Martinez,12332699
36,37,Say So (feat. Nicki Minaj),Doja Cat,11954551
37,38,Physical,Dua Lipa,11738874
38,39,Life Is Good (feat. Drake),Future,11446205
39,40,Before You Go,Lewis Capaldi,11324339
40,41,Memories,Maroon 5,10992419
41,42,Favorito,Camilo,10863458
42,43,If the World Was Ending - feat. Julia Michaels,JP Saxe,10814485
43,44,bad guy,Billie Eilish,10785686
44,45,Fame,Apache 207,10785651
45,46,Rojo,J Balvin,10730829
46,47,PA' ROMPERLA,Bad Bunny,10729401
47,48,BYE ME FUI,Bad Bunny,10719843
48,49,Savage,Megan Thee Stallion,10692550
49,50,Señorita,Shawn Mendes,10196646
50,51,Breaking Me,Topic,10181621
51,52,Party Girl,StaySolidRocky,10025598
52,53,After Party,Don Toliver,9839405
53,54,Skechers,DripReport,9391741
54,55,everything i wanted,Billie Eilish,9362510
55,56,MÁS DE UNA CITA,Bad Bunny,9355315
56,57,Godzilla (feat. Juice WRLD),Eminem,9320751
57,58,Pain 1993 (with Playboi Carti),Drake,9304173
58,59,CANCIÓN CON YANDEL,Yandel,9167762
59,60,BAD CON NICKY,Bad Bunny,8946009
60,61,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8909990
61,62,,,8721458
62,63,CÓMO SE SIENTE - Remix,Jhay Cortez,8701112
63,64,Ride It,Regard,8634581
64,65,PORFA,Feid,8591194
65,66,lovely (with Khalid),Billie Eilish,8517737
66,67,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8458729
67,68,La Difícil,Bad Bunny,8305075
68,69,Amarillo,J Balvin,8128196
69,70,Ignorantes,Bad Bunny,8037013
70,71,Tattoo,Rauw Alejandro,7945313
71,72,I’m Ready (with Demi Lovato),Sam Smith,7884144
72,73,Lucid Dreams,Juice WRLD,7793528
73,74,Salt,Ava Max,7679949
74,75,Lose Control,MEDUZA,7641427
75,76,hot girl bummer,blackbear,7503895
76,77,Si Veo a Tu Mamá,Bad Bunny,7496409
77,78,Elegí (feat. Dímelo Flow),Rauw Alejandro,7347714
78,79,I Don't Care (with Justin Bieber),Ed Sheeran,7326835
79,80,Chicago Freestyle (feat. Giveon),Drake,7325480
80,81,Morado,J Balvin,7248697
81,82,BENDICIONES,Bad Bunny,7094892
82,83,SI ELLA SALE,Bad Bunny,7055918
83,84,Yummy,Justin Bieber,7008997
84,85,RITMO (Bad Boys For Life),Black Eyed Peas,6929987
85,86,Turks (with Gunna & ft. Travis Scott),NAV,6920329
86,87,Diosa,Myke Towers,6892430
87,88,Like It Is,Kygo,6846373
88,89,Shallow,Lady Gaga,6673513
89,90,"10,000 Hours (with Justin Bieber)",Dan + Shay,6644796
90,91,High Fashion (feat. Mustard),Roddy Ricch,6586986
91,92,Level of Concern,Twenty One Pilots,6551571
92,93,MAMACITA,Black Eyed Peas,6496883
93,94,Ballin' (with Roddy Ricch),Mustard,6491540
94,95,when the party's over,Billie Eilish,6443268
95,96,BELIEVE IT,PARTYNEXTDOOR,6383160
96,97,Like That (feat. Gucci Mane),Doja Cat,6377284
97,98,CITY OF ANGELS,24kGoldn,6366872
98,99,You should be sad,Halsey,6336890
99,100,7 rings,Ariana Grande,6332152
100,101,Selfish,Madison Beer,6319966
101,102,Beautiful People (feat. Khalid),Ed Sheeran,6302874
102,103,Know Your Worth,Khalid,6222861
103,104,My Oh My (feat. DaBaby),Camila Cabello,6211851
104,105,Vete,Bad Bunny,6138303
105,106,Believer,Imagine Dragons,6093667
106,107,La Santa,Bad Bunny,5984082
107,108,Sigues Con El,Dímelo Flow,5971400
108,109,This City,Sam Fischer,5968242
109,110,rockstar (feat. 21 Savage),Post Malone,5940537
110,111,In Your Eyes (feat. Alida),Robin Schulz,5937765
111,112,Hola - Remix,Dalex,5885042
112,113,Kings & Queens,Ava Max,5882526
113,114,Falling,Harry Styles,5864558
114,115,P2,Lil Uzi Vert,5817807
115,116,RONCA FREESTYLE,Bad Bunny,5784075
116,117,Jocelyn Flores,XXXTENTACION,5774864
117,118,Watermelon Sugar,Harry Styles,5724487
118,119,Ransom,Lil Tecca,5657344
119,120,Happier,Marshmello,5650130
120,121,SAD!,XXXTENTACION,5639603
121,122,Astronomia,Vicetone,5600733
122,123,Bohemian Rhapsody - Remastered 2011,Queen,5556538
123,124,Lalala,Y2K,5540789
124,125,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,5507832
125,126,OUT WEST (feat. Young Thug),JACKBOYS,5479339
126,127,It's You,Ali Gatie,5459603
127,128,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5449675
128,129,Shape of You,Ed Sheeran,5442515
129,130,Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,5368705
130,131,EN CASITA,Bad Bunny,5364262
131,132,Say You Won't Let Go,James Arthur,5354816
132,133,Azul,J Balvin,5321389
133,134,Robbery,Juice WRLD,5302802
134,135,Perfect,Ed Sheeran,5293921
135,136,LA CANCIÓN,J Balvin,5283764
136,137,Without Me,Halsey,5280206
137,138,No Idea,Don Toliver,5274784
138,139,Myron,Lil Uzi Vert,5262868
139,140,Jangueo,Alex Rose,5243900
140,141,BOP,DaBaby,5216779
141,142,What A Man Gotta Do,Jonas Brothers,5201665
142,143,China,Anuel AA,5165834
143,144,Goodbyes (Feat. Young Thug),Post Malone,5128622
144,145,Lose You To Love Me,Selena Gomez,5097896
145,146,No Me Conoce - Remix,Jhay Cortez,5034375
146,147,Bruises,Lewis Capaldi,5028307
147,148,Get You The Moon (feat. Snøw),Kina,5018788
148,149,Qué Maldición,Banda MS de Sergio Lizárraga,4971559
149,150,Nicht verdient,Capital Bra,4912914
150,151,Old Town Road - Remix,Lil Nas X,4911334
151,152,A Tu Merced,Bad Bunny,4909499
152,153,After Hours,The Weeknd,4898468
153,154,Make You Mine,PUBLIC,4876645
154,155,Heartless,The Weeknd,4860662
155,156,Fantasias,Rauw Alejandro,4841346
156,157,PTSD,G Herbo,4834626
157,158,Sweet but Psycho,Ava Max,4832655
158,159,Youngblood,5 Seconds of Summer,4831451
159,160,July,Noah Cyrus,4820502
160,161,BUTTERFLY EFFECT,Travis Scott,4806060
161,162,Be Alright,Dean Lewis,4796050
162,163,Sucker,Jonas Brothers,4779256
163,164,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4778146
164,165,Callaita,Bad Bunny,4774623
165,166,Demons (feat. Fivio Foreign & Sosa Geek),Drake,4766829
166,167,Wow.,Post Malone,4756969
167,168,The Less I Know The Better,Tame Impala,4756024
168,169,El Efecto,Rauw Alejandro,4750524
169,170,Money In The Grave (Drake ft. Rick Ross),Drake,4748696
170,171,Muévelo,Nicky Jam,4697241
171,172,All of Me,John Legend,4677691
172,173,Relación,Sech,4672174
173,174,Piece Of Your Heart,MEDUZA,4662414
174,175,"thank u, next",Ariana Grande,4641848
175,176,Moral of the Story,Ashe,4609358
176,177,Can I,Kehlani,4603243
177,178,Never Seen the Rain,Tones And I,4599153
178,179,Let Me Down Slowly,Alec Benjamin,4584591
179,180,Moonlight,XXXTENTACION,4581251
180,181,Sigues Con El - Remix,Arcangel,4570114
181,182,I Like Me Better,Lauv,4564342
182,183,Higher Love,Kygo,4502462
183,184,ocean eyes,Billie Eilish,4500453
184,185,STARGAZING,Travis Scott,4499820
185,186,El Efecto - Remix,Rauw Alejandro,4499566
186,187,Can We Kiss Forever?,Kina,4472823
187,188,Dancing With A Stranger (with Normani),Sam Smith,4427528
188,189,High Hopes,Panic! At The Disco,4416898
189,190,Eastside (with Halsey & Khalid),benny blanco,4397708
190,191,Better Now,Post Malone,4395135
191,192,Something Just Like This,The Chainsmokers,4367575
192,193,Surrender,Natalie Taylor,4356423
193,194,Suicidal,YNW Melly,4320116
194,195,If I Can't Have You,Shawn Mendes,4316119
195,196,How Do You Sleep?,Sam Smith,4313625
196,197,No Time To Die,Billie Eilish,4293009
197,198,All Girls Are The Same,Juice WRLD,4277944
198,199,SLOW DANCING IN THE DARK,Joji,4276655
199,200,XO Tour Llif3,Lil Uzi Vert,4270734
0,1,Blinding Lights,The Weeknd,37691387
1,2,ROCKSTAR (feat. Roddy Ricch),DaBaby,35184237
2,3,Roses - Imanbek Remix,SAINt JHN,32559002
3,4,Toosie Slide,Drake,28135263
4,5,death bed (coffee for your head),Powfu,27735375
5,6,GOOBA,6ix9ine,26629015
6,7,THE SCOTTS,THE SCOTTS,26325397
7,8,Stuck with U (with Justin Bieber),Ariana Grande,25771347
8,9,Don't Start Now,Dua Lipa,23461073
9,10,Dance Monkey,Tones And I,21432028
10,11,Blueberry Faygo,Lil Mosey,21339244
11,12,The Box,Roddy Ricch,20318775
12,13,Break My Heart,Dua Lipa,19242686
13,14,Supalonely,BENEE,19176048
14,15,ily (i love you baby) (feat. Emilee),Surf Mesa,18261356
15,16,Intentions (feat. Quavo),Justin Bieber,16662888
16,17,Sunday Best,Surfaces,16001066
17,18,Falling,Trevor Daniel,15900117
18,19,Say So,Doja Cat,15775226
19,20,Someone You Loved,Lewis Capaldi,14955170
20,21,Savage Remix (feat. Beyoncé),Megan Thee Stallion,14758194
21,22,Boss Bitch,Doja Cat,14384837
22,23,Circles,Post Malone,14251526
23,24,Yo Perreo Sola,Bad Bunny,14065256
24,25,Say So (feat. Nicki Minaj),Doja Cat,14058611
25,26,Play Date,Melanie Martinez,13829838
26,27,Life Is Good (feat. Drake),Future,13808962
27,28,Be Kind (with Halsey),Marshmello,13678180
28,29,goosebumps,Travis Scott,13616931
29,30,ROXANNE,Arizona Zervas,13413176
30,31,WHATS POPPIN,Jack Harlow,13369562
31,32,Adore You,Harry Styles,13347306
32,33,Party Girl,StaySolidRocky,13149805
33,34,SICKO MODE,Travis Scott,12769185
34,35,Tusa,KAROL G,12563424
35,36,In Your Eyes,The Weeknd,12273484
36,37,HIGHEST IN THE ROOM,Travis Scott,11927550
37,38,Safaera,Bad Bunny,11909674
38,39,Breaking Me,Topic,11605526
39,40,Before You Go,Lewis Capaldi,11514949
40,41,Physical,Dua Lipa,11448562
41,42,Righteous,Juice WRLD,11354554
42,43,After Party,Don Toliver,11255838
43,44,Lose Somebody,Kygo,11233867
44,45,Memories,Maroon 5,11035416
45,46,bad guy,Billie Eilish,10814104
46,47,Rojo,J Balvin,10743411
47,48,If the World Was Ending - feat. Julia Michaels,JP Saxe,10580861
48,49,Favorito,Camilo,10504001
49,50,Señorita,Shawn Mendes,10277342
50,51,Solitaires (feat. Travis Scott),Future,9952693
51,52,Daisies,Katy Perry,9468155
52,53,Savage,Megan Thee Stallion,9438110
53,54,PA' ROMPERLA,Bad Bunny,9309967
54,55,BYE ME FUI,Bad Bunny,9072151
55,56,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,9069172
56,57,Godzilla (feat. Juice WRLD),Eminem,8993884
57,58,Ride It,Regard,8929941
58,59,Skechers,DripReport,8903122
59,60,everything i wanted,Billie Eilish,8877852
60,61,PORFA,Feid,8733677
61,62,Walk Em Down (feat. Roddy Ricch),NLE Choppa,8658219
62,63,Chicago Freestyle (feat. Giveon),Drake,8495499
63,64,Watermelon Sugar,Harry Styles,8459763
64,65,lovely (with Khalid),Billie Eilish,8236665
65,66,Amarillo,J Balvin,8098294
66,67,MAMACITA,Black Eyed Peas,7991368
67,68,La Difícil,Bad Bunny,7837005
68,69,Tattoo,Rauw Alejandro,7795114
69,70,Elegí (feat. Dímelo Flow),Rauw Alejandro,7784306
70,71,Lucid Dreams,Juice WRLD,7778499
71,72,Salt,Ava Max,7771808
72,73,hot girl bummer,blackbear,7574089
73,74,Lose Control,MEDUZA,7562285
74,75,Ignorantes,Bad Bunny,7419185
75,76,I Don't Care (with Justin Bieber),Ed Sheeran,7397665
76,77,CÓMO SE SIENTE - Remix,Jhay Cortez,7174336
77,78,BAD CON NICKY,Bad Bunny,7168066
78,79,Morado,J Balvin,7161809
79,80,RITMO (Bad Boys For Life),Black Eyed Peas,7017495
80,81,Si Veo a Tu Mamá,Bad Bunny,6967070
81,82,CANCIÓN CON YANDEL,Yandel,6896664
82,83,Shallow,Lady Gaga,6831943
83,84,Fame,Apache 207,6813985
84,85,MÁS DE UNA CITA,Bad Bunny,6728469
85,86,Diosa,Myke Towers,6726872
86,87,Yummy,Justin Bieber,6714952
87,88,"10,000 Hours (with Justin Bieber)",Dan + Shay,6573643
88,89,Flex (feat. Juice WRLD),Polo G,6500604
89,90,Ballin' (with Roddy Ricch),Mustard,6491055
90,91,In Your Eyes (feat. Alida),Robin Schulz,6413722
91,92,X (with KAROL G),Jonas Brothers,6344615
92,93,Beautiful People (feat. Khalid),Ed Sheeran,6338620
93,94,BELIEVE IT,PARTYNEXTDOOR,6322977
94,95,I’m Ready (with Demi Lovato),Sam Smith,6313018
95,96,7 rings,Ariana Grande,6279485
96,97,High Fashion (feat. Mustard),Roddy Ricch,6278592
97,98,Kings & Queens,Ava Max,6276241
98,99,Like That (feat. Gucci Mane),Doja Cat,6265648
99,100,Level of Concern,Twenty One Pilots,6237173
100,101,when the party's over,Billie Eilish,6226671
101,102,CITY OF ANGELS,24kGoldn,6208728
102,103,You should be sad,Halsey,6205571
103,104,Know Your Worth,Khalid,6201670
104,105,All Bad (feat. Lil Uzi Vert),Future,6194224
105,106,Believer,Imagine Dragons,6117756
106,107,Pain 1993 (with Playboi Carti),Drake,6085143
107,108,rockstar (feat. 21 Savage),Post Malone,6071134
108,109,This City,Sam Fischer,6061520
109,110,Trillionaire (feat. Youngboy Never Broke Again),Future,6057848
110,111,Selfish,Madison Beer,6052628
111,112,Falling,Harry Styles,6039862
112,113,,,6012697
113,114,Hola - Remix,Dalex,5801991
114,115,Jocelyn Flores,XXXTENTACION,5790128
115,116,Ransom,Lil Tecca,5759650
116,117,Happier,Marshmello,5705246
117,118,Bohemian Rhapsody - Remastered 2011,Queen,5702769
118,119,SAD!,XXXTENTACION,5697965
119,120,Turks (with Gunna & ft. Travis Scott),NAV,5680412
120,121,Sigues Con El,Dímelo Flow,5661377
121,122,Shape of You,Ed Sheeran,5643957
122,123,La Santa,Bad Bunny,5625603
123,124,Vete,Bad Bunny,5603103
124,125,Lalala,Y2K,5591421
125,126,P2,Lil Uzi Vert,5557772
126,127,Myron,Lil Uzi Vert,5543994
127,128,Go Stupid,Polo G,5464816
128,129,Relación,Sech,5405547
129,130,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5358661
130,131,Robbery,Juice WRLD,5351486
131,132,Azul,J Balvin,5348126
132,133,It's You,Ali Gatie,5343034
133,134,Perfect,Ed Sheeran,5340516
134,135,Say You Won't Let Go,James Arthur,5332352
135,136,BOP,DaBaby,5331453
136,137,El Efecto,Rauw Alejandro,5324646
137,138,Without Me,Halsey,5262780
138,139,What A Man Gotta Do,Jonas Brothers,5245773
139,140,OUT WEST (feat. Young Thug),JACKBOYS,5214181
140,141,July,Noah Cyrus,5179311
141,142,No Idea,Don Toliver,5176545
142,143,China,Anuel AA,5169798
143,144,Goodbyes (Feat. Young Thug),Post Malone,5164026
144,145,LA CANCIÓN,J Balvin,5163014
145,146,Jangueo,Alex Rose,5150168
146,147,No Me Conoce - Remix,Jhay Cortez,5135080
147,148,Like It Is,Kygo,5074651
148,149,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,5006457
149,150,Lose You To Love Me,Selena Gomez,4986909
150,151,Old Town Road - Remix,Lil Nas X,4979900
151,152,Sweet but Psycho,Ava Max,4975922
152,153,Bruises,Lewis Capaldi,4961605
153,154,My Oh My (feat. DaBaby),Camila Cabello,4947638
154,155,Get You The Moon (feat. Snøw),Kina,4920609
155,156,Sucker,Jonas Brothers,4919964
156,157,La Jeepeta - Remix,Nio Garcia,4912684
157,158,PAM,Justin Quiles,4912366
158,159,Youngblood,5 Seconds of Summer,4903234
159,160,The Less I Know The Better,Tame Impala,4897283
160,161,Airwaves,Pashanim,4839470
161,162,Wow.,Post Malone,4838970
162,163,Deep End Freestyle,Sleepy Hallow,4810803
163,164,Fantasias,Rauw Alejandro,4809612
164,165,El Efecto - Remix,Rauw Alejandro,4802502
165,166,Be Alright,Dean Lewis,4787563
166,167,Money In The Grave (Drake ft. Rick Ross),Drake,4755849
167,168,Make You Mine,PUBLIC,4753707
168,169,Lights Up,Harry Styles,4749365
169,170,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,4738168
170,171,Muévelo,Nicky Jam,4732080
171,172,Piece Of Your Heart,MEDUZA,4731156
172,173,Racks 2 Skinny,Migos,4729629
173,174,Higher Love,Kygo,4727190
174,175,After Hours,The Weeknd,4726233
175,176,Heartless,The Weeknd,4725038
176,177,Callaita,Bad Bunny,4715705
177,178,Never Seen the Rain,Tones And I,4698306
178,179,Be Something (feat. Lil Baby),Polo G,4687909
179,180,Moonlight,XXXTENTACION,4671184
180,181,Astronomia,Vicetone,4670914
181,182,All of Me,John Legend,4655343
182,183,BENDICIONES,Bad Bunny,4639997
183,184,Rover (feat. DTG),S1mba,4590085
184,185,I Like Me Better,Lauv,4587870
185,186,BUTTERFLY EFFECT,Travis Scott,4586487
186,187,Surrender,Natalie Taylor,4576097
187,188,"thank u, next",Ariana Grande,4558819
188,189,Dior,Pop Smoke,4536482
189,190,Dancing With A Stranger (with Normani),Sam Smith,4509984
190,191,PTSD,G Herbo,4500903
191,192,High Hopes,Panic! At The Disco,4474206
192,193,Better Now,Post Malone,4471368
193,194,Let Me Down Slowly,Alec Benjamin,4445257
194,195,Something Just Like This,The Chainsmokers,4438425
195,196,Excitement,Trippie Redd,4416484
196,197,Sigues Con El - Remix,Arcangel,4398652
197,198,Can We Kiss Forever?,Kina,4397385
198,199,ocean eyes,Billie Eilish,4381190
199,200,Don't Stop Me Now - Remastered 2011,Queen,4350566
0,1,Rain On Me (with Ariana Grande),Lady Gaga,41627044
1,2,ROCKSTAR (feat. Roddy Ricch),DaBaby,36899304
2,3,Blinding Lights,The Weeknd,36790462
3,4,Roses - Imanbek Remix,SAINt JHN,31501096
4,5,death bed (coffee for your head),Powfu,27032847
5,6,Toosie Slide,Drake,25887943
6,7,THE SCOTTS,THE SCOTTS,24289864
7,8,Don't Start Now,Dua Lipa,22476417
8,9,Stuck with U (with Justin Bieber),Ariana Grande,21423623
9,10,GOOBA,6ix9ine,21143946
10,11,Dance Monkey,Tones And I,20687583
11,12,Blueberry Faygo,Lil Mosey,19804629
12,13,ily (i love you baby) (feat. Emilee),Surf Mesa,19322430
13,14,The Box,Roddy Ricch,19087768
14,15,Break My Heart,Dua Lipa,18888693
15,16,Supalonely,BENEE,18000520
16,17,Intentions (feat. Quavo),Justin Bieber,15911389
17,18,Falling,Trevor Daniel,15272835
18,19,Party Girl,StaySolidRocky,15064252
19,20,Sunday Best,Surfaces,14931455
20,21,Savage Remix (feat. Beyoncé),Megan Thee Stallion,14746427
21,22,Someone You Loved,Lewis Capaldi,14707349
22,23,Say So,Doja Cat,14700722
23,24,Watermelon Sugar,Harry Styles,14147420
24,25,Circles,Post Malone,13829039
25,26,Play Date,Melanie Martinez,13438336
26,27,WHATS POPPIN,Jack Harlow,13383276
